county,month,ndvi_mean,state,week,year
San Benito,1.0,0.081093520007817,California,2.0,2023
Santa Clara,1.0,0.0803966100466809,California,2.0,2023
Santa Cruz,1.0,0.0641219261438709,California,2.0,2023
Sonoma,1.0,0.112767739247254,California,2.0,2023
San Joaquin,1.0,0.0749010159485385,California,2.0,2023
Solano,1.0,0.0584226021179735,California,2.0,2023
Kings,1.0,0.104098095286913,California,2.0,2023
Tulare,1.0,0.0268588307510282,California,2.0,2023
Tehama,1.0,0.0968112475642732,California,2.0,2023
Shasta,1.0,0.0731155693229986,California,2.0,2023
Sacramento,1.0,0.0589877848777878,California,2.0,2023
Placer,1.0,0.0211057812483057,California,2.0,2023
El Dorado,1.0,0.0376513993184525,California,2.0,2023
Yolo,1.0,0.0735517787788187,California,2.0,2023
Nevada,1.0,0.0149114975157077,California,2.0,2023
Yuba,1.0,0.0363365415139877,California,2.0,2023
Sutter,1.0,0.0580327834847849,California,2.0,2023
Sierra,1.0,0.0054629624485015,California,2.0,2023
Calaveras,1.0,0.0968301666984267,California,2.0,2023
Mariposa,1.0,0.0741058671129483,California,2.0,2023
Trinity,1.0,0.0487617710082099,California,2.0,2023
Inyo,1.0,0.0281489882244758,California,2.0,2023
Mono,1.0,-0.0045058284937324,California,2.0,2023
Alpine,1.0,0.0030467804114494,California,2.0,2023
Colusa,1.0,0.0909727022090019,California,2.0,2023
Modoc,1.0,0.0093964664561828,California,2.0,2023
Plumas,1.0,0.0015335186205064,California,2.0,2023
Siskiyou,1.0,0.0495028729854473,California,2.0,2023
Glenn,1.0,0.131787800526836,California,2.0,2023
Amador,1.0,0.07736365598668,California,2.0,2023
Kern,1.0,0.0769364589065519,California,2.0,2023
Butte,1.0,0.0320563800857737,California,2.0,2023
Lake,1.0,0.0863324957908849,California,2.0,2023
Del Norte,1.0,0.0185753807983456,California,2.0,2023
Imperial,1.0,0.0889997428330933,California,2.0,2023
Humboldt,1.0,0.0619773221882556,California,2.0,2023
Monterey,1.0,0.0676657118760349,California,2.0,2023
San Diego,1.0,0.142174490514578,California,2.0,2023
San Luis Obispo,1.0,0.0684856017934152,California,2.0,2023
Santa Barbara,1.0,0.0591580000013366,California,2.0,2023
Tuolumne,1.0,0.0578664061991323,California,2.0,2023
Lassen,1.0,0.0074986933761387,California,2.0,2023
Mendocino,1.0,0.0747554041808021,California,2.0,2023
Los Angeles,1.0,0.0606430672013026,California,2.0,2023
Orange,1.0,0.107173574149111,California,2.0,2023
Ventura,1.0,0.045929097943884,California,2.0,2023
San Bernardino,1.0,0.0497183698214178,California,2.0,2023
Riverside,1.0,0.0913783225194555,California,2.0,2023
Merced,1.0,0.0960075131153356,California,2.0,2023
Stanislaus,1.0,0.078549898406541,California,2.0,2023
Fresno,1.0,0.0369982351786244,California,2.0,2023
Madera,1.0,0.0691136331156053,California,2.0,2023
Lac qui Parle,1.0,-0.0318600549422888,Minnesota,2.0,2023
Todd,1.0,-0.0124880151214097,Minnesota,2.0,2023
Aitkin,1.0,0.0090572638342316,Minnesota,2.0,2023
Hubbard,1.0,0.023450874415807,Minnesota,2.0,2023
Jackson,1.0,-0.0326426888044956,Minnesota,2.0,2023
Pope,1.0,-0.0249121125896369,Minnesota,2.0,2023
Rock,1.0,-0.0338937787335109,Minnesota,2.0,2023
Waseca,1.0,-0.0226711068971461,Minnesota,2.0,2023
Cottonwood,1.0,-0.0311276983572668,Minnesota,2.0,2023
Koochiching,1.0,0.0466643973695943,Minnesota,2.0,2023
Watonwan,1.0,-0.0291977058851476,Minnesota,2.0,2023
Becker,1.0,-0.0007661078025998,Minnesota,2.0,2023
Norman,1.0,-0.0286733608985509,Minnesota,2.0,2023
Marshall,1.0,-0.0231290486432254,Minnesota,2.0,2023
Meeker,1.0,-0.0293922710954514,Minnesota,2.0,2023
Kanabec,1.0,1.70424297953429E-05,Minnesota,2.0,2023
Lake of the Woods,1.0,0.0118136006832887,Minnesota,2.0,2023
Lincoln,1.0,-0.0318849505673877,Minnesota,2.0,2023
Lake,1.0,0.0140715720454276,Minnesota,2.0,2023
Murray,1.0,-0.0328834671906443,Minnesota,2.0,2023
Wadena,1.0,0.0024847301013857,Minnesota,2.0,2023
Pennington,1.0,-0.0302773932420901,Minnesota,2.0,2023
Traverse,1.0,-0.0305702840006732,Minnesota,2.0,2023
Yellow Medicine,1.0,-0.0334703662125363,Minnesota,2.0,2023
Swift,1.0,-0.0309298404852816,Minnesota,2.0,2023
Red Lake,1.0,-0.0274366137825312,Minnesota,2.0,2023
Clearwater,1.0,0.0091379296849913,Minnesota,2.0,2023
Big Stone,1.0,-0.0296633219148059,Minnesota,2.0,2023
Redwood,1.0,-0.0318596339431278,Minnesota,2.0,2023
Roseau,1.0,-0.0085656835180902,Minnesota,2.0,2023
Cook,1.0,-0.0106761684401163,Minnesota,2.0,2023
Grant,1.0,-0.0285956344340786,Minnesota,2.0,2023
Chippewa,1.0,-0.0365109291872445,Minnesota,2.0,2023
Faribault,1.0,-0.0221178894573087,Minnesota,2.0,2023
Pine,1.0,0.0111102774442962,Minnesota,2.0,2023
Mower,1.0,-0.0074637548416197,Minnesota,2.0,2023
Fillmore,1.0,-0.0024252927537283,Minnesota,2.0,2023
Dodge,1.0,-0.0216723225470562,Minnesota,2.0,2023
Olmsted,1.0,-0.010777422475867,Minnesota,2.0,2023
Wabasha,1.0,-0.0128875349587472,Minnesota,2.0,2023
Blue Earth,1.0,-0.0226213824435078,Minnesota,2.0,2023
Nicollet,1.0,-0.0260539542473376,Minnesota,2.0,2023
Brown,1.0,-0.0287960966107076,Minnesota,2.0,2023
Rice,1.0,-0.0202623873015295,Minnesota,2.0,2023
McLeod,1.0,-0.0309172425528323,Minnesota,2.0,2023
Mille Lacs,1.0,-0.007677402591763,Minnesota,2.0,2023
Sibley,1.0,-0.031741536435383,Minnesota,2.0,2023
Wright,1.0,-0.0168086489935884,Minnesota,2.0,2023
Scott,1.0,-0.0132235445339716,Minnesota,2.0,2023
Chisago,1.0,-0.0024562094121228,Minnesota,2.0,2023
Dakota,1.0,-0.0158842997019499,Minnesota,2.0,2023
Anoka,1.0,-0.0015226368128213,Minnesota,2.0,2023
Ramsey,1.0,-0.0022750052648763,Minnesota,2.0,2023
Isanti,1.0,-0.0053383117289073,Minnesota,2.0,2023
Washington,1.0,-0.0042865439786782,Minnesota,2.0,2023
Sherburne,1.0,-0.0055207548623539,Minnesota,2.0,2023
Le Sueur,1.0,-0.0216370199219283,Minnesota,2.0,2023
Carver,1.0,-0.0192350965690184,Minnesota,2.0,2023
Hennepin,1.0,-0.0045995261546127,Minnesota,2.0,2023
Goodhue,1.0,-0.019843172395849,Minnesota,2.0,2023
Benton,1.0,-0.0147999953082805,Minnesota,2.0,2023
Stearns,1.0,-0.0207840711979654,Minnesota,2.0,2023
Clay,1.0,-0.0268742291753572,Minnesota,2.0,2023
Wilkin,1.0,-0.0280257314270434,Minnesota,2.0,2023
Stevens,1.0,-0.0313088026891149,Minnesota,2.0,2023
Kittson,1.0,-0.0202071321541883,Minnesota,2.0,2023
Morrison,1.0,-0.0088098598467998,Minnesota,2.0,2023
Pipestone,1.0,-0.033618837099248,Minnesota,2.0,2023
Renville,1.0,-0.0366906508319178,Minnesota,2.0,2023
Mahnomen,1.0,-0.0107354078670434,Minnesota,2.0,2023
Freeborn,1.0,-0.011654230653587,Minnesota,2.0,2023
Douglas,1.0,-0.0190112689679181,Minnesota,2.0,2023
Beltrami,1.0,0.0138725554087356,Minnesota,2.0,2023
Cass,1.0,0.0136308192052748,Minnesota,2.0,2023
Crow Wing,1.0,0.0036456715603766,Minnesota,2.0,2023
St. Louis,1.0,0.0322260587210849,Minnesota,2.0,2023
Carlton,1.0,0.0207144603176138,Minnesota,2.0,2023
Martin,1.0,-0.0282218151405662,Minnesota,2.0,2023
Otter Tail,1.0,-0.0165708729417283,Minnesota,2.0,2023
Polk,1.0,-0.0296524345263916,Minnesota,2.0,2023
Itasca,1.0,0.0329226732819532,Minnesota,2.0,2023
Houston,1.0,0.0086065741051621,Minnesota,2.0,2023
Lyon,1.0,-0.0297961108588213,Minnesota,2.0,2023
Steele,1.0,-0.0204825016731817,Minnesota,2.0,2023
Kandiyohi,1.0,-0.0305087828409643,Minnesota,2.0,2023
Winona,1.0,-0.0025748424705759,Minnesota,2.0,2023
Nobles,1.0,-0.0342181029750692,Minnesota,2.0,2023
Cherokee,1.0,0.441064601611866,Texas,2.0,2023
Smith,1.0,0.44502644698212,Texas,2.0,2023
Calhoun,1.0,0.0115113837356932,Texas,2.0,2023
Victoria,1.0,0.295630915533636,Texas,2.0,2023
Goliad,1.0,0.327147787614811,Texas,2.0,2023
Jefferson,1.0,0.16331525490457,Texas,2.0,2023
Newton,1.0,0.377607065047132,Texas,2.0,2023
Hardin,1.0,0.387110706013243,Texas,2.0,2023
Bee,1.0,0.293567761494932,Texas,2.0,2023
Glasscock,1.0,0.200454002715791,Texas,2.0,2023
Howard,1.0,0.201616123467094,Texas,2.0,2023
Brown,1.0,0.334691296654561,Texas,2.0,2023
Brazos,1.0,0.309275375895619,Texas,2.0,2023
Robertson,1.0,0.365962653753222,Texas,2.0,2023
Burleson,1.0,0.378294210149484,Texas,2.0,2023
Val Verde,1.0,0.28943869295099,Texas,2.0,2023
Moore,1.0,0.181135691736812,Texas,2.0,2023
Maverick,1.0,0.331550723044111,Texas,2.0,2023
Gillespie,1.0,0.344759771214719,Texas,2.0,2023
Deaf Smith,1.0,0.207795346202128,Texas,2.0,2023
Kerr,1.0,0.378086827222124,Texas,2.0,2023
Bell,1.0,0.389385612565794,Texas,2.0,2023
Coryell,1.0,0.407415935995185,Texas,2.0,2023
Lampasas,1.0,0.40826363602845,Texas,2.0,2023
Dawson,1.0,0.247584350648406,Texas,2.0,2023
Webb,1.0,0.34507071544963,Texas,2.0,2023
Angelina,1.0,0.393081711891496,Texas,2.0,2023
Titus,1.0,0.393865698839621,Texas,2.0,2023
Nacogdoches,1.0,0.457081211361285,Texas,2.0,2023
Anderson,1.0,0.428178643206975,Texas,2.0,2023
Gray,1.0,0.176139410768089,Texas,2.0,2023
Lamar,1.0,0.359938630594404,Texas,2.0,2023
Reeves,1.0,0.152778574907768,Texas,2.0,2023
Hale,1.0,0.261044024091137,Texas,2.0,2023
Irion,1.0,0.314223074029079,Texas,2.0,2023
Tom Green,1.0,0.323749180490944,Texas,2.0,2023
Bandera,1.0,0.410333483399677,Texas,2.0,2023
Bexar,1.0,0.282995993576395,Texas,2.0,2023
Comal,1.0,0.365505785125052,Texas,2.0,2023
Kendall,1.0,0.37058169654685,Texas,2.0,2023
Medina,1.0,0.35735134569202,Texas,2.0,2023
Guadalupe,1.0,0.297932103315752,Texas,2.0,2023
Atascosa,1.0,0.274963186591738,Texas,2.0,2023
Wilson,1.0,0.270887763408322,Texas,2.0,2023
Scurry,1.0,0.243246261480581,Texas,2.0,2023
Erath,1.0,0.374490337636493,Texas,2.0,2023
Nolan,1.0,0.30937230399888,Texas,2.0,2023
Bowie,1.0,0.411650140032196,Texas,2.0,2023
Uvalde,1.0,0.384418271985463,Texas,2.0,2023
Wilbarger,1.0,0.252256384645898,Texas,2.0,2023
McLennan,1.0,0.400620020583021,Texas,2.0,2023
Falls,1.0,0.422894039020843,Texas,2.0,2023
Clay,1.0,0.284886518161625,Texas,2.0,2023
Wichita,1.0,0.281136092051156,Texas,2.0,2023
Archer,1.0,0.28719985385011,Texas,2.0,2023
Zapata,1.0,0.28361290036155,Texas,2.0,2023
Armstrong,1.0,0.201915857512352,Texas,2.0,2023
Oldham,1.0,0.169696542114187,Texas,2.0,2023
Randall,1.0,0.195380834382729,Texas,2.0,2023
Potter,1.0,0.167940316497639,Texas,2.0,2023
Carson,1.0,0.196874339103572,Texas,2.0,2023
Hutchinson,1.0,0.1791472762052,Texas,2.0,2023
Cameron,1.0,0.118818710936389,Texas,2.0,2023
Willacy,1.0,0.13789410416128,Texas,2.0,2023
Williamson,1.0,0.349237030773736,Texas,2.0,2023
Travis,1.0,0.372391945979364,Texas,2.0,2023
Bastrop,1.0,0.397662871730467,Texas,2.0,2023
Orange,1.0,0.212368017901985,Texas,2.0,2023
Rusk,1.0,0.432231060947959,Texas,2.0,2023
Gregg,1.0,0.436908316863745,Texas,2.0,2023
Upshur,1.0,0.506811061899482,Texas,2.0,2023
Harrison,1.0,0.458579884330033,Texas,2.0,2023
Hockley,1.0,0.231762272918193,Texas,2.0,2023
Crosby,1.0,0.246949171457918,Texas,2.0,2023
Lynn,1.0,0.259002959020847,Texas,2.0,2023
Lubbock,1.0,0.240440452467092,Texas,2.0,2023
Hidalgo,1.0,0.3051201887187,Texas,2.0,2023
Starr,1.0,0.312218233368349,Texas,2.0,2023
Martin,1.0,0.18644488520003,Texas,2.0,2023
Midland,1.0,0.182519267336597,Texas,2.0,2023
Ector,1.0,0.197464084399271,Texas,2.0,2023
Jim Wells,1.0,0.273371922610893,Texas,2.0,2023
Aransas,1.0,0.0282802580452151,Texas,2.0,2023
San Patricio,1.0,0.205453219313958,Texas,2.0,2023
Nueces,1.0,0.0749476090360635,Texas,2.0,2023
Kleberg,1.0,0.169880570434013,Texas,2.0,2023
Kenedy,1.0,0.205524122817211,Texas,2.0,2023
Henderson,1.0,0.430528755131298,Texas,2.0,2023
Fannin,1.0,0.38275962069038,Texas,2.0,2023
Navarro,1.0,0.422654783305397,Texas,2.0,2023
Rockwall,1.0,0.224490823298212,Texas,2.0,2023
Parker,1.0,0.353586806789685,Texas,2.0,2023
Kaufman,1.0,0.41021910769366,Texas,2.0,2023
Johnson,1.0,0.372063165735849,Texas,2.0,2023
Tarrant,1.0,0.264824906603738,Texas,2.0,2023
Wise,1.0,0.319936276998883,Texas,2.0,2023
Ellis,1.0,0.365566421598938,Texas,2.0,2023
Hunt,1.0,0.38046487939436,Texas,2.0,2023
Hood,1.0,0.359633979825221,Texas,2.0,2023
Collin,1.0,0.278422739214932,Texas,2.0,2023
Denton,1.0,0.263636393290595,Texas,2.0,2023
Dallas,1.0,0.251775484368111,Texas,2.0,2023
Somervell,1.0,0.400780331421906,Texas,2.0,2023
Cooke,1.0,0.342909085910221,Texas,2.0,2023
Palo Pinto,1.0,0.391804866654818,Texas,2.0,2023
Grayson,1.0,0.339383285958859,Texas,2.0,2023
Hopkins,1.0,0.411466178800786,Texas,2.0,2023
Hudspeth,1.0,0.166475188774404,Texas,2.0,2023
El Paso,1.0,0.135386018492635,Texas,2.0,2023
Matagorda,1.0,0.111466319733174,Texas,2.0,2023
Washington,1.0,0.387109495712906,Texas,2.0,2023
Wharton,1.0,0.277771035291278,Texas,2.0,2023
Fort Bend,1.0,0.29283571878967,Texas,2.0,2023
Waller,1.0,0.323950594633117,Texas,2.0,2023
Galveston,1.0,-0.0395101823070783,Texas,2.0,2023
Harris,1.0,0.213101322249176,Texas,2.0,2023
Montgomery,1.0,0.361519061164726,Texas,2.0,2023
Liberty,1.0,0.307815618982208,Texas,2.0,2023
Chambers,1.0,0.12003218124895,Texas,2.0,2023
Brazoria,1.0,0.24398291579006,Texas,2.0,2023
Austin,1.0,0.349876943013851,Texas,2.0,2023
Walker,1.0,0.498902264392866,Texas,2.0,2023
Trinity,1.0,0.458961351234179,Texas,2.0,2023
Menard,1.0,0.359681544486745,Texas,2.0,2023
Gonzales,1.0,0.33704784007351,Texas,2.0,2023
Refugio,1.0,0.259897275198104,Texas,2.0,2023
Jim Hogg,1.0,0.310442383721177,Texas,2.0,2023
Dimmit,1.0,0.31515185730829,Texas,2.0,2023
Schleicher,1.0,0.325365074972688,Texas,2.0,2023
Delta,1.0,0.359769711279846,Texas,2.0,2023
Zavala,1.0,0.348526866074129,Texas,2.0,2023
Eastland,1.0,0.319358961410465,Texas,2.0,2023
DeWitt,1.0,0.328734300915145,Texas,2.0,2023
Leon,1.0,0.387106670393799,Texas,2.0,2023
Stonewall,1.0,0.230894447892253,Texas,2.0,2023
McMullen,1.0,0.273945313443674,Texas,2.0,2023
Sutton,1.0,0.329565248788925,Texas,2.0,2023
Kinney,1.0,0.349424634585057,Texas,2.0,2023
Fayette,1.0,0.385364684532025,Texas,2.0,2023
Briscoe,1.0,0.233844465399329,Texas,2.0,2023
Reagan,1.0,0.224285883240115,Texas,2.0,2023
Coleman,1.0,0.321402238378644,Texas,2.0,2023
Ochiltree,1.0,0.171461419574948,Texas,2.0,2023
Crane,1.0,0.201720590434688,Texas,2.0,2023
Mills,1.0,0.370935819671979,Texas,2.0,2023
Sabine,1.0,0.364661724616506,Texas,2.0,2023
Houston,1.0,0.411459326261567,Texas,2.0,2023
Upton,1.0,0.190105370803096,Texas,2.0,2023
Jack,1.0,0.306846183099586,Texas,2.0,2023
Hemphill,1.0,0.176956747496962,Texas,2.0,2023
Shackelford,1.0,0.270791001929294,Texas,2.0,2023
San Jacinto,1.0,0.446269156003219,Texas,2.0,2023
Floyd,1.0,0.267540925114831,Texas,2.0,2023
Karnes,1.0,0.27862749997108,Texas,2.0,2023
Duval,1.0,0.326594348511492,Texas,2.0,2023
Franklin,1.0,0.416515155502294,Texas,2.0,2023
Edwards,1.0,0.387505122076902,Texas,2.0,2023
Gaines,1.0,0.245009760897124,Texas,2.0,2023
Garza,1.0,0.233469410167598,Texas,2.0,2023
Parmer,1.0,0.273814719694496,Texas,2.0,2023
Terry,1.0,0.252031423522418,Texas,2.0,2023
Foard,1.0,0.26159382073794,Texas,2.0,2023
Real,1.0,0.449420569497187,Texas,2.0,2023
Knox,1.0,0.2991883590789,Texas,2.0,2023
Motley,1.0,0.225542875199926,Texas,2.0,2023
Tyler,1.0,0.498464207836485,Texas,2.0,2023
Presidio,1.0,0.196742618957956,Texas,2.0,2023
Pecos,1.0,0.209143573319997,Texas,2.0,2023
Jackson,1.0,0.277009900912843,Texas,2.0,2023
Swisher,1.0,0.23044716572025,Texas,2.0,2023
Sterling,1.0,0.279769504123638,Texas,2.0,2023
Winkler,1.0,0.175620327522533,Texas,2.0,2023
Frio,1.0,0.335002855512003,Texas,2.0,2023
Lipscomb,1.0,0.165995352988177,Texas,2.0,2023
Collingsworth,1.0,0.200004363844978,Texas,2.0,2023
Colorado,1.0,0.324876959924499,Texas,2.0,2023
Shelby,1.0,0.44043646861452,Texas,2.0,2023
Comanche,1.0,0.351048202755995,Texas,2.0,2023
Burnet,1.0,0.429136535359113,Texas,2.0,2023
Cass,1.0,0.539604187857933,Texas,2.0,2023
Cochran,1.0,0.208741140795718,Texas,2.0,2023
Van Zandt,1.0,0.437110999241998,Texas,2.0,2023
Donley,1.0,0.19428952521827,Texas,2.0,2023
Grimes,1.0,0.379052197292683,Texas,2.0,2023
Brooks,1.0,0.308815310295196,Texas,2.0,2023
Dallam,1.0,0.181335285408738,Texas,2.0,2023
Mitchell,1.0,0.263446475439682,Texas,2.0,2023
Wood,1.0,0.453942117730633,Texas,2.0,2023
Childress,1.0,0.203270446934198,Texas,2.0,2023
Jeff Davis,1.0,0.209643853187867,Texas,2.0,2023
Montague,1.0,0.304901793534449,Texas,2.0,2023
Haskell,1.0,0.27098573520662,Texas,2.0,2023
Fisher,1.0,0.251102273081347,Texas,2.0,2023
Concho,1.0,0.334179848872649,Texas,2.0,2023
Coke,1.0,0.324161579720968,Texas,2.0,2023
Ward,1.0,0.183820960379608,Texas,2.0,2023
Hamilton,1.0,0.374984828231892,Texas,2.0,2023
Stephens,1.0,0.319848088459576,Texas,2.0,2023
Lavaca,1.0,0.368316925742615,Texas,2.0,2023
Bosque,1.0,0.423000444642994,Texas,2.0,2023
Roberts,1.0,0.163757853979738,Texas,2.0,2023
Rains,1.0,0.367967775621667,Texas,2.0,2023
Morris,1.0,0.444873829805602,Texas,2.0,2023
Wheeler,1.0,0.188940138085398,Texas,2.0,2023
Blanco,1.0,0.366304294790329,Texas,2.0,2023
Panola,1.0,0.415216062758601,Texas,2.0,2023
Llano,1.0,0.386215738093836,Texas,2.0,2023
Mason,1.0,0.374891513261638,Texas,2.0,2023
Hartley,1.0,0.201372688791126,Texas,2.0,2023
Polk,1.0,0.492198639121667,Texas,2.0,2023
Cottle,1.0,0.23431257513659,Texas,2.0,2023
Young,1.0,0.299464605753428,Texas,2.0,2023
Lee,1.0,0.401574935836955,Texas,2.0,2023
Hall,1.0,0.209245311231209,Texas,2.0,2023
Baylor,1.0,0.264946419993814,Texas,2.0,2023
San Augustine,1.0,0.420346625260606,Texas,2.0,2023
Madison,1.0,0.361243662372902,Texas,2.0,2023
Milam,1.0,0.394510966736724,Texas,2.0,2023
Camp,1.0,0.453866803068281,Texas,2.0,2023
Freestone,1.0,0.424528813122532,Texas,2.0,2023
Runnels,1.0,0.313373499687332,Texas,2.0,2023
Terrell,1.0,0.224170147387866,Texas,2.0,2023
Marion,1.0,0.544380916767096,Texas,2.0,2023
Jasper,1.0,0.395734164246102,Texas,2.0,2023
Hansford,1.0,0.190631816323152,Texas,2.0,2023
Throckmorton,1.0,0.277400266716335,Texas,2.0,2023
Limestone,1.0,0.426162836173197,Texas,2.0,2023
Red River,1.0,0.402426908587945,Texas,2.0,2023
Hardeman,1.0,0.231862632112846,Texas,2.0,2023
Live Oak,1.0,0.263437598697753,Texas,2.0,2023
Sherman,1.0,0.183979868646608,Texas,2.0,2023
Bailey,1.0,0.221748925904516,Texas,2.0,2023
Culberson,1.0,0.180759267033905,Texas,2.0,2023
Kimble,1.0,0.38500389692971,Texas,2.0,2023
McCulloch,1.0,0.353648894665091,Texas,2.0,2023
Crockett,1.0,0.266981766874213,Texas,2.0,2023
Hill,1.0,0.377367123752776,Texas,2.0,2023
Kent,1.0,0.228818698182281,Texas,2.0,2023
Loving,1.0,0.160585335454827,Texas,2.0,2023
Dickens,1.0,0.211594539891569,Texas,2.0,2023
La Salle,1.0,0.298339841945483,Texas,2.0,2023
Lamb,1.0,0.253887540904179,Texas,2.0,2023
King,1.0,0.263870985866837,Texas,2.0,2023
Yoakum,1.0,0.213482768259967,Texas,2.0,2023
Borden,1.0,0.221758213218342,Texas,2.0,2023
San Saba,1.0,0.41565448045257,Texas,2.0,2023
Castro,1.0,0.274399910310293,Texas,2.0,2023
Brewster,1.0,0.193433473441436,Texas,2.0,2023
Jones,1.0,0.276359503704149,Texas,2.0,2023
Callahan,1.0,0.314685832649307,Texas,2.0,2023
Taylor,1.0,0.312528288980182,Texas,2.0,2023
Andrews,1.0,0.191037601710916,Texas,2.0,2023
Caldwell,1.0,0.342680298979516,Texas,2.0,2023
Hays,1.0,0.38234820800974,Texas,2.0,2023
Kitsap,1.0,0.160560523009356,Washington,2.0,2023
Lewis,1.0,0.216840178585952,Washington,2.0,2023
Skagit,1.0,0.130454360629658,Washington,2.0,2023
Island,1.0,0.101443828261396,Washington,2.0,2023
Thurston,1.0,0.23419059798427,Washington,2.0,2023
Snohomish,1.0,0.137464062865112,Washington,2.0,2023
Pierce,1.0,0.208175836835183,Washington,2.0,2023
King,1.0,0.154684193119218,Washington,2.0,2023
Mason,1.0,0.188310501066739,Washington,2.0,2023
Spokane,1.0,0.0214745606077865,Washington,2.0,2023
Stevens,1.0,0.0119518316293507,Washington,2.0,2023
Pend Oreille,1.0,0.0094152954194341,Washington,2.0,2023
Grant,1.0,-0.0022554757691672,Washington,2.0,2023
Adams,1.0,0.0661321715816409,Washington,2.0,2023
Cowlitz,1.0,0.20082727934504,Washington,2.0,2023
Skamania,1.0,0.106666053726886,Washington,2.0,2023
Clark,1.0,0.134280106934151,Washington,2.0,2023
Whitman,1.0,0.0726023751401476,Washington,2.0,2023
Wahkiakum,1.0,0.154110279759002,Washington,2.0,2023
Jefferson,1.0,0.0923592697048992,Washington,2.0,2023
Okanogan,1.0,-0.011475127814329,Washington,2.0,2023
Ferry,1.0,0.0028073872245777,Washington,2.0,2023
Lincoln,1.0,-0.000992065300574,Washington,2.0,2023
Garfield,1.0,0.0429791149226427,Washington,2.0,2023
Pacific,1.0,0.129777739151283,Washington,2.0,2023
Klickitat,1.0,0.0490381014022196,Washington,2.0,2023
San Juan,1.0,0.0640558573641228,Washington,2.0,2023
Grays Harbor,1.0,0.161602417932764,Washington,2.0,2023
Whatcom,1.0,0.0820513161319686,Washington,2.0,2023
Kittitas,1.0,-0.0026271983770163,Washington,2.0,2023
Benton,1.0,0.0204609339333185,Washington,2.0,2023
Franklin,1.0,0.0655474001138343,Washington,2.0,2023
Asotin,1.0,0.0432643960987487,Washington,2.0,2023
Clallam,1.0,0.0755742141809355,Washington,2.0,2023
Columbia,1.0,0.0635603539334384,Washington,2.0,2023
Walla Walla,1.0,0.0726250956106335,Washington,2.0,2023
Chelan,1.0,-0.0108240751370428,Washington,2.0,2023
Douglas,1.0,-0.0305800316562221,Washington,2.0,2023
Yakima,1.0,0.0119433789855858,Washington,2.0,2023
San Francisco,1.0,-0.0141072223767084,California,2.0,2023
Santa Cruz,1.0,0.160076179996258,Arizona,3.0,2023
Pima,1.0,0.160985077938925,Arizona,3.0,2023
Greenlee,1.0,0.0801767017736539,Arizona,3.0,2023
La Paz,1.0,0.141179616493617,Arizona,3.0,2023
Apache,1.0,0.0353614092285607,Arizona,3.0,2023
Coconino,1.0,0.0473646271066135,Arizona,3.0,2023
Gila,1.0,0.155206138205707,Arizona,3.0,2023
Pinal,1.0,0.195663100781156,Arizona,3.0,2023
Maricopa,1.0,0.19083205313519,Arizona,3.0,2023
Yavapai,1.0,0.133570355372898,Arizona,3.0,2023
Graham,1.0,0.104882133254203,Arizona,3.0,2023
Navajo,1.0,0.051753065645672,Arizona,3.0,2023
Cochise,1.0,0.120866478420094,Arizona,3.0,2023
Yuma,1.0,0.127743579246501,Arizona,3.0,2023
Mohave,1.0,0.105529455895839,Arizona,3.0,2023
Napa,1.0,0.364653805724017,California,3.0,2023
Marin,1.0,0.224481347806317,California,3.0,2023
Contra Costa,1.0,0.324333440416593,California,3.0,2023
San Mateo,1.0,0.115932557538603,California,3.0,2023
Alameda,1.0,0.297345213240143,California,3.0,2023
San Benito,1.0,0.352434056392065,California,3.0,2023
Santa Clara,1.0,0.381849239964067,California,3.0,2023
Santa Cruz,1.0,0.256663327430789,California,3.0,2023
Sonoma,1.0,0.345033271449597,California,3.0,2023
San Joaquin,1.0,0.279176128720886,California,3.0,2023
Solano,1.0,0.277391202241727,California,3.0,2023
Kings,1.0,0.238556206689853,California,3.0,2023
